MONTH,STATUS,STORE,CITY,ZONE MAPPING,REVENUE COHORT,CM COHORT,EBITDA CATEGORY,EBITDA COHORT,ORDER COUNT,CART SALES,DISCOUNT,NET REVENUE,IDEAL FOOD COST,GROSS MARGIN,KITCHEN EBITDA,VARIANCE,EBITDA %,GM %,MONTH_SORT
2024-02-01,Active,"Lang, Riddle and Foster",Pune,South,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,10% to 20%,7886,3247594.7,666455.25,2670986.45,1125033.43,1427695.92,91911.72,13724.88,3.4411151730103313,53.45200908825276,2024-02-01
2024-02-01,Active,"Lewis, Ford and Blanchard",Mumbai,East,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,7157,3135722.2,866770.33,2353413.74,1035111.71,1214482.59,-74257.7,22860.26,-3.155318537402607,51.6051457233355,2024-02-01
2024-02-01,Active,Lin-David,Mumbai,East,More than 40 lacs,More than 30%,EBITDA -ve,More than 20%,12363,5867419.21,1231073.37,4715214.69,1832325.08,2807403.51,1464139.57,11812.96,31.051387185087005,59.53925101128321,2024-02-01
2024-02-01,Active,"Lopez, Harper and Travis",Bangalore,North,More than 40 lacs,0% to 10%,EBITDA +ve,More than 20%,8296,3618746.81,1034371.61,2651642.54,940102.69,1614047.87,224435.22,27816.21,8.464007369560454,60.86973812088563,2024-02-01
2024-02-01,Active,"Mahoney, Dixon and Hobbs",Ahmedabad,East,More than 40 lacs,More than 30%,EBITDA +ve,10% to 20%,13487,5544821.71,973234.93,4652324.66,2035179.77,2507526.62,1176073.03,20748.34,25.279255338985735,53.89835841766038,2024-02-01
2024-02-01,Active,Marshall LLC,Ahmedabad,East,More than 40 lacs,10% to 20%,EBITDA +ve,More than 20%,14287,5301164.45,994220.06,4430501.99,1678142.75,2638328.65,1279307.58,28229.96,28.87500294295094,59.54920358810176,2024-02-01
2024-02-01,Active,Martin-Arroyo,Hyderabad,North,More than 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,7244,2244420.87,529739.3,1787292.87,732790.47,1000014.3,-245388.86,18359.98,-13.729639060217366,55.95133941310917,2024-02-01
2024-02-01,Active,Mckinney Inc,Bangalore,North,More than 40 lacs,10% to 20%,EBITDA -ve,More than 20%,9174,4024825.25,848327.55,3230568.91,1167231.28,1967254.93,612066.99,17218.68,18.9461053780772,60.894999760274416,2024-02-01
2024-02-01,Active,Mcmillan Ltd,Ahmedabad,East,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,10% to 20%,9418,4082539.25,837915.41,3353356.51,1075005.73,2224358.31,935074.08,15558.79,27.884720196362302,66.33229432560394,2024-02-01
2024-02-01,Active,Mendez Ltd,Hyderabad,North,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,0% to 10%,14646,6348482.74,1353140.85,5075878.51,1860138.47,3149537.42,1682658.14,15785.6,33.15008695903559,62.04910960329506,2024-02-01
2024-02-01,Active,Meza LLC,Pune,West,INR 30 to 40 lacs,More than 30%,EBITDA -ve,More than 20%,13768,5252766.07,1288188.51,4051087.4,1308479.3,2595343.65,1184194.26,25469.88,29.231515962849876,64.06535810607295,2024-02-01
2024-02-01,Active,Miller LLC,Pune,South,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,9446,3492256.09,769475.34,2838753.86,948996.36,1822806.87,494484.07,16693.52,17.41905407748173,64.21151533018083,2024-02-01
2024-02-01,Active,"Montoya, Wood and Miller",Ahmedabad,West,More than 40 lacs,More than 30%,EBITDA +ve,More than 20%,11849,4665331.99,739200.82,4062250.34,1470036.08,2455354.35,1105067.24,21686.29,27.203326912639263,60.44320621559724,2024-02-01
2024-02-01,Active,"Moore, Rodriguez and Martinez",Ahmedabad,East,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,More than 20%,12570,4992458.33,989894.7,4089647.91,1412798.37,2567617.77,1119520.3,29834.2,27.374491023115972,62.783345327153114,2024-02-01
2024-02-01,Active,Moore-Fields,Hyderabad,South,INR 20 to 30 lacs,More than 30%,EBITDA -ve,More than 20%,10594,4935167.23,1124714.96,3907532.51,1225471.06,2609659.8,1247513.96,24136.11,31.92587539086143,66.78536373840687,2024-02-01
2024-02-01,Active,Morris-Hamilton,Ahmedabad,South,More than 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,8773,3330909.9,993187.93,2382247.88,734736.85,1502161.85,-17926.12,22971.94,-0.7524876042706353,63.056488059504545,2024-02-01
2024-02-01,Active,Mosley PLC,Ahmedabad,East,INR 30 to 40 lacs,More than 30%,EBITDA +ve,10% to 20%,7369,3168477.49,612574.93,2649209.91,828100.93,1753371.63,357573.09,24852.43,13.497348347153057,66.18469995078645,2024-02-01
2024-02-01,Active,"Myers, Washington and Reeves",Ahmedabad,West,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,More than 20%,8315,2548163.86,727545.13,1902583.48,876409.65,954392.71,-293038.11,18241.76,-15.402115758936368,50.16298732920775,2024-02-01
2024-02-01,Active,Nash-Freeman,Hyderabad,West,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,More than 20%,8700,3473658.49,943304.78,2640141.28,814654.56,1687645.68,480403.82,12307.9,18.19614062471687,63.922551902222445,2024-02-01
2024-02-01,Active,"Nelson, Turner and Koch",Hyderabad,South,INR 30 to 40 lacs,More than 30%,EBITDA -ve,More than 20%,14251,5689314.26,1232602.65,4559886.89,1437040.56,3024380.95,1744281.83,11834.79,38.25274337013215,66.32578883990695,2024-02-01
2024-02-01,Active,"Oconnell, Leonard and Hoover",Ahmedabad,South,More than 40 lacs,More than 30%,EBITDA -ve,10% to 20%,10479,4243785.39,923782.87,3436431.3,1517199.05,1801176.43,546755.81,10444.37,15.910570073087161,52.414155056729925,2024-02-01
2024-02-01,Active,"Olson, Middleton and Juarez",Hyderabad,North,INR 20 to 30 lacs,More than 30%,EBITDA +ve,10% to 20%,11189,4152258.83,1044805.64,3189582.75,1030062.28,2034947.38,746721.3,24813.92,23.41125339983733,63.799798892190516,2024-02-01
2024-02-01,Active,Orozco Group,Pune,West,More than 40 lacs,10% to 20%,EBITDA -ve,More than 20%,14604,6221602.75,940157.71,5382681.97,2396933.87,2906831.59,1573178.62,17134.85,29.226668578377858,54.00340585234316,2024-02-01
2024-02-01,Active,"Osborne, Short and Stewart",Hyderabad,South,More than 40 lacs,0% to 10%,EBITDA +ve,More than 20%,9481,4634189.3,959420.34,3805916.62,1109192.53,2599028.05,1343693.9,26835.76,35.30539510347969,68.28914843646784,2024-02-01
2024-02-01,Active,Owens Inc,Ahmedabad,North,INR 30 to 40 lacs,More than 30%,EBITDA +ve,10% to 20%,11397,5231441.96,1055911.95,4322485.75,1372723.09,2820408.43,1507566.19,20101.03,34.877296934987,65.24968717363615,2024-02-01
2024-02-01,Active,Pacheco Ltd,Hyderabad,South,More than 40 lacs,More than 30%,EBITDA -ve,0% to 10%,9795,3545832.8,812656.92,2829370.7,971932.94,1736768.32,372986.23,26300.16,13.18265683602364,61.38355500747922,2024-02-01
2024-02-01,Active,"Patterson, James and Allen",Bangalore,West,More than 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,12913,5774871.0,1105658.24,4742396.72,1828105.3,2810341.57,1490916.34,15866.94,31.438034985820423,59.25994251278075,2024-02-01
2024-02-01,Active,"Perez, Krueger and Brooks",Ahmedabad,West,INR 30 to 40 lacs,More than 30%,EBITDA +ve,More than 20%,13309,4785555.69,771349.97,4134334.04,1777159.9,2273035.22,879491.33,29329.63,21.272865750344643,54.97947669463109,2024-02-01
2024-02-01,Active,Peterson-Gross,Bangalore,West,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,0% to 10%,14344,5215403.15,835246.3,4483261.71,1618867.72,2791204.59,1309443.6,18328.02,29.207387047676946,62.25834605582282,2024-02-01
2024-02-01,Active,"Powers, Mercer and Peterson",Bangalore,South,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,0% to 10%,14078,4321702.77,1185524.13,3213296.46,1525865.28,1555021.25,165642.71,20533.11,5.154915273519456,48.393332808140585,2024-02-01
2024-02-01,Active,Price Group,Hyderabad,East,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,More than 20%,13540,5157430.42,999133.93,4225070.18,1424573.21,2677772.74,1324436.77,20001.85,31.34709516233409,63.37818369682088,2024-02-01
2024-02-01,Active,Ray-Miles,Mumbai,West,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,10% to 20%,9796,3691734.3,750719.32,3072809.91,1171963.3,1768950.56,369636.09,12727.64,12.029253381313133,57.56784870561681,2024-02-01
2024-02-01,Active,Reed LLC,Ahmedabad,South,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,0% to 10%,8922,3369874.09,986005.58,2449067.19,956119.06,1365218.25,136421.06,19955.94,5.570327370234379,55.74441793897864,2024-02-01
2024-02-01,Active,Reyes PLC,Hyderabad,West,INR 30 to 40 lacs,More than 30%,EBITDA -ve,0% to 10%,10950,3875148.8,795536.16,3172859.44,917598.09,2129151.7,880971.35,14067.71,27.76584865038963,67.10513781852246,2024-02-01
2024-02-01,Active,Reyes PLC,Pune,North,More than 40 lacs,More than 30%,EBITDA -ve,More than 20%,8896,3384089.72,860933.86,2578506.74,1232358.49,1198671.0,-327614.31,18373.81,-12.705582844433442,46.48702217470255,2024-02-01
2024-02-01,Active,Reyes and Sons,Hyderabad,East,INR 30 to 40 lacs,More than 30%,EBITDA -ve,0% to 10%,13670,5048192.6,1397323.39,3753942.23,1402589.7,2293412.23,1018140.89,19513.68,27.121911516469982,61.093434301465,2024-02-01
2024-02-01,Active,"Rhodes, Garrett and Chung",Hyderabad,West,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,10% to 20%,10773,3293617.76,962769.43,2380211.49,757835.06,1517312.83,147241.95,20475.86,6.186086850626874,63.74697527403331,2024-02-01
2024-02-01,Active,Rice-Chan,Ahmedabad,East,More than 40 lacs,More than 30%,EBITDA +ve,10% to 20%,9100,3982240.89,741825.1,3343141.35,1176440.08,2090033.75,820473.76,16641.99,24.542000295620163,62.51706198423228,2024-02-01
2024-02-01,Active,Richardson-Wade,Bangalore,South,More than 40 lacs,More than 30%,EBITDA -ve,10% to 20%,13868,4351661.95,689991.72,3769425.29,1648811.51,1992942.72,778945.72,18375.87,20.664840395337826,52.871261974262396,2024-02-01
2024-02-01,Active,Riggs and Sons,Hyderabad,North,More than 40 lacs,More than 30%,EBITDA +ve,10% to 20%,7142,3484461.59,676909.57,2857113.6,1179884.17,1533758.59,98825.78,12500.84,3.4589377195222473,53.68210035470763,2024-02-01
2024-02-01,Active,Robinson and Sons,Hyderabad,South,More than 40 lacs,0% to 10%,EBITDA +ve,More than 20%,7851,3284523.14,657013.19,2727946.12,1124347.32,1498312.81,148446.7,26724.89,5.441702052385111,54.92457490326091,2024-02-01
2024-02-01,Active,"Rojas, Allen and Lindsey",Bangalore,North,More than 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,14471,5167795.44,1464384.87,3800810.47,1826385.58,1851941.94,501076.04,21054.04,13.18339980262157,48.72492208221053,2024-02-01
2024-02-01,Active,Russell-Thompson,Hyderabad,East,More than 40 lacs,More than 30%,EBITDA -ve,More than 20%,7907,3236608.4,531120.27,2847859.71,1338367.89,1380022.99,-151486.2,24452.51,-5.319299945431653,48.45825042414045,2024-02-01
2024-02-01,Active,Salinas-Kramer,Ahmedabad,West,INR 20 to 30 lacs,More than 30%,EBITDA -ve,0% to 10%,8053,2446454.93,519010.03,2024858.28,755212.82,1139669.19,-108316.51,22490.84,-5.3493378311888575,56.28389903909719,2024-02-01
2024-02-01,Active,Sanchez LLC,Mumbai,South,INR 20 to 30 lacs,More than 30%,EBITDA -ve,0% to 10%,11219,4775825.54,994765.54,3869858.35,1820542.77,1954515.92,503355.9,14880.4,13.007088489427526,50.50613596748315,2024-02-01
2024-02-01,Active,Sanchez and Sons,Hyderabad,North,More than 40 lacs,More than 30%,EBITDA -ve,More than 20%,14702,4626378.36,975165.92,3746883.12,1249200.6,2376115.14,1005885.78,25143.33,26.845934281504892,63.41577956667087,2024-02-01
2024-02-01,Active,Sanders LLC,Hyderabad,North,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,More than 20%,11097,3382399.56,813762.01,2683117.72,935995.49,1695770.32,365918.41,23818.59,13.637806767568883,63.20148785719323,2024-02-01
2024-02-01,Active,Sanders Ltd,Bangalore,East,More than 40 lacs,More than 30%,EBITDA +ve,10% to 20%,8885,4161183.3,958360.32,3308693.22,1022927.15,2182186.84,831791.26,25342.29,25.139570358837922,65.953133001554,2024-02-01
2024-02-01,Active,Sanders-Garcia,Pune,West,More than 40 lacs,More than 30%,EBITDA +ve,0% to 10%,12577,3901987.94,985034.38,2988583.15,998816.3,1883226.51,544653.68,11998.74,18.224478044052418,63.01402422080845,2024-02-01
2024-02-01,Active,"Savage, Cunningham and Foster",Pune,North,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,0% to 10%,11261,4150623.66,743148.47,3447669.99,1443387.8,1952450.26,536975.04,18614.11,15.57501273490506,56.63100777229552,2024-02-01
2024-02-01,Active,Schaefer-Gutierrez,Ahmedabad,East,INR 20 to 30 lacs,More than 30%,EBITDA +ve,More than 20%,11038,3463766.44,758519.79,2821513.41,1095485.9,1624581.98,439212.07,16786.72,15.56654199988367,57.578389464397404,2024-02-01
2024-02-01,Active,Simpson LLC,Mumbai,West,INR 30 to 40 lacs,More than 30%,EBITDA -ve,10% to 20%,12795,4329931.37,789449.77,3601037.14,1652287.95,1842125.32,507921.28,25943.25,14.104860912375926,51.15541018829926,2024-02-01
2024-02-01,Active,Smith LLC,Ahmedabad,East,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,More than 20%,7990,3469674.26,866730.07,2670286.1,1128437.36,1425173.09,74036.16,19636.0,2.772592794457493,53.37155033687214,2024-02-01
2024-02-01,Active,Smith Ltd,Ahmedabad,West,More than 40 lacs,More than 30%,EBITDA -ve,More than 20%,13399,6317354.99,1431008.42,4977712.07,1567868.13,3325825.2,1914148.1,27796.12,38.45437568669977,66.81433464270262,2024-02-01
2024-02-01,Active,Smith Ltd,Bangalore,West,INR 30 to 40 lacs,More than 30%,EBITDA -ve,0% to 10%,12947,5130088.6,1123106.39,4095073.54,1958205.63,2015341.2,593785.38,18222.98,14.49999308193132,49.21379751338971,2024-02-01
2024-02-01,Active,Smith PLC,Hyderabad,South,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,8122,3101886.21,552919.57,2650421.17,873315.18,1649015.51,382413.52,28237.5,14.428405731455882,62.217112082605354,2024-02-01
2024-02-01,Active,"Smith, Flynn and Dawson",Pune,East,More than 40 lacs,More than 30%,EBITDA -ve,0% to 10%,14501,5588410.81,1300997.27,4402897.45,1892372.21,2425914.52,1189160.38,19246.57,27.008586811396206,55.098138158998,2024-02-01
2024-02-01,Active,"Smith, Mcclain and Edwards",Bangalore,West,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,More than 20%,10765,4845155.58,1156655.06,3770435.34,1274163.81,2379114.12,1175413.22,21684.95,31.17446963034247,63.09918896527211,2024-02-01
2024-02-01,Active,Smith-Mccann,Ahmedabad,West,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,More than 20%,13228,5278618.68,909522.81,4421868.08,2157849.02,2145301.69,863570.97,22891.58,19.529550732323067,48.51573251818946,2024-02-01
2024-02-01,Active,Snyder Inc,Bangalore,North,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,10% to 20%,10285,4480816.95,1040376.87,3491004.81,1319898.72,2051966.97,598650.92,21218.44,17.148384278508054,58.778692143938926,2024-02-01
2024-02-01,Active,Stafford Ltd,Mumbai,North,More than 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,12505,4918943.72,1356299.95,3684805.69,1744400.7,1834783.99,577900.13,18799.04,15.683327117311308,49.793235908729834,2024-02-01
2024-02-01,Active,Stephenson Ltd,Pune,East,INR 20 to 30 lacs,More than 30%,EBITDA +ve,More than 20%,8458,4050158.21,688132.17,3428432.53,1585144.54,1749133.7,383817.86,22802.22,11.195141121823388,51.018466447697605,2024-02-01
2024-02-01,Active,"Stevens, Chang and Webster",Bangalore,South,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,0% to 10%,9816,4522410.81,936847.41,3657891.47,1542523.92,2012768.65,636442.28,20705.99,17.399157006700367,55.025379142809825,2024-02-01
2024-02-01,Active,Stone Ltd,Hyderabad,South,INR 30 to 40 lacs,More than 30%,EBITDA -ve,More than 20%,13373,5628691.94,1247132.13,4427605.65,2180890.51,2156163.79,695629.63,29150.83,15.711192120282888,48.69818950565301,2024-02-01
2024-02-01,Active,"Summers, Graves and Johnston",Hyderabad,North,More than 40 lacs,More than 30%,EBITDA +ve,0% to 10%,11776,5089200.69,1485280.5,3687129.15,1391873.1,2238777.84,1060825.02,17743.28,28.771029623413114,60.71872584121443,2024-02-01
2024-02-01,Active,"Thomas, Hanson and Robles",Pune,East,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,More than 20%,11982,5820280.13,1669191.65,4206653.13,1274982.57,2807051.63,1310114.5,17233.21,31.143868046947816,66.72885886362586,2024-02-01
2024-02-01,Active,"Thomas, Williams and Jones",Mumbai,East,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,More than 20%,12878,6000732.93,1795236.84,4251769.69,1775877.49,2405479.57,1056856.72,29882.05,24.8568666004108,56.57596119699512,2024-02-01
2024-02-01,Active,"Thomas, Wilson and Mcconnell",Hyderabad,North,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,0% to 10%,14647,5802565.45,1665484.15,4282683.03,2055191.94,2161661.96,844491.34,26575.47,19.718744863544103,50.47447931256308,2024-02-01
2024-02-01,Active,Thomas-Coleman,Pune,West,INR 20 to 30 lacs,More than 30%,EBITDA -ve,10% to 20%,11109,3855468.22,1040434.85,2895094.91,1080505.62,1738673.23,308619.59,17629.12,10.660085406319201,60.05582835969962,2024-02-01
2024-02-01,Active,Thompson and Sons,Pune,East,INR 20 to 30 lacs,More than 30%,EBITDA +ve,0% to 10%,12716,4238811.44,1131467.26,3189468.43,1140823.59,1934301.3,360748.07,19255.02,11.310601685435087,60.646510302658804,2024-02-01
2024-02-01,Active,"Thompson, Hardy and Ramos",Pune,West,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,More than 20%,10863,4481085.19,720822.29,3824530.71,1538743.35,2213510.49,880362.65,25640.0,23.018841179601875,57.876656192414266,2024-02-01
2024-02-01,Active,"Thompson, Morris and Allen",Ahmedabad,South,More than 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,8516,3205394.25,742174.08,2524705.65,745551.13,1695702.42,336287.97,23056.27,13.319888201620653,67.16436112067163,2024-02-01
2024-02-01,Active,Thompson-Reese,Mumbai,South,More than 40 lacs,More than 30%,EBITDA +ve,10% to 20%,11320,4935074.47,1059249.99,3951934.45,1174398.49,2643669.05,1232536.3,13229.34,31.188176716848126,66.89556933314013,2024-02-01
2024-02-01,Active,Thompson-Weiss,Bangalore,North,INR 20 to 30 lacs,More than 30%,EBITDA +ve,0% to 10%,10130,3746520.84,928261.21,2896232.56,1196724.25,1626173.28,323768.17,23606.13,11.178942412000229,56.14788337301201,2024-02-01
2024-02-01,Active,Torres Ltd,Hyderabad,East,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,10% to 20%,12887,6305333.69,1775728.1,4607354.05,2089548.92,2407936.93,1239227.17,23732.7,26.896721123483008,52.26290195779507,2024-02-01
2024-02-01,Active,"Torres, Sanders and Moon",Bangalore,East,More than 40 lacs,More than 30%,EBITDA +ve,10% to 20%,13622,5522055.19,1413873.36,4227794.99,1888563.68,2257988.18,843593.09,17161.24,19.95350039430365,53.4081757829038,2024-02-01
2024-02-01,Active,Valdez Inc,Bangalore,South,INR 30 to 40 lacs,More than 30%,EBITDA +ve,0% to 10%,13612,6127989.05,1578279.58,4585995.24,1998688.12,2527974.31,1136625.8,19054.84,24.78471390650637,55.12378835351779,2024-02-01
2024-02-01,Active,Valenzuela and Sons,Bangalore,South,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,10% to 20%,12406,3959322.93,782576.82,3267570.08,1185926.61,2003073.51,747736.18,20949.43,22.883554497475387,61.301623559975795,2024-02-01
2024-02-01,Active,Vazquez and Sons,Hyderabad,East,More than 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,7007,2536154.53,564095.33,2059740.7,941608.89,1012146.27,-330952.86,23457.1,-16.0676953171824,49.13949945252818,2024-02-01
2024-02-01,Active,Vazquez-Lowe,Mumbai,North,INR 20 to 30 lacs,More than 30%,EBITDA +ve,10% to 20%,9026,4201107.91,708331.37,3595392.36,1616294.55,1892488.57,450237.1,15818.38,12.522613804519517,52.63649639618192,2024-02-01
2024-02-01,Active,Vincent Inc,Hyderabad,West,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,More than 20%,12978,4205273.93,642057.05,3662930.66,1092280.74,2500693.11,1160349.75,25417.96,31.678179515415668,68.27028251744191,2024-02-01
2024-02-01,Active,Wagner Ltd,Bangalore,North,More than 40 lacs,10% to 20%,EBITDA +ve,0% to 10%,13296,6392586.83,1433102.95,5032222.68,1505572.87,3463371.09,2200976.42,12049.25,43.73765947893228,68.82388380317065,2024-02-01
2024-02-01,Active,Warren Ltd,Mumbai,South,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,More than 20%,8896,3064118.98,549255.73,2597516.32,877382.75,1621386.91,244568.72,18536.57,9.415483480003699,62.420663058625166,2024-02-01
2024-02-01,Active,Warren-Mcknight,Hyderabad,South,More than 40 lacs,0% to 10%,EBITDA -ve,More than 20%,10688,5139140.29,948660.61,4224936.06,2073123.77,2076159.03,740577.99,10665.71,17.528738411250654,49.1406023787257,2024-02-01
2024-02-01,Active,"Washington, Wilson and Henry",Ahmedabad,East,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,More than 20%,14556,5490499.93,1328899.67,4184888.76,1599514.31,2467009.78,1191028.81,24925.42,28.46022626417435,58.95042667753013,2024-02-01
2024-02-01,Active,Watson Group,Pune,North,More than 40 lacs,More than 30%,EBITDA +ve,10% to 20%,11247,4591607.28,1139771.84,3530004.52,1209040.33,2208225.02,891914.88,26781.13,25.26667812878608,62.55586947520396,2024-02-01
2024-02-01,Active,"Webb, Brown and Reeves",Mumbai,West,More than 40 lacs,More than 30%,EBITDA -ve,10% to 20%,10717,4949150.34,1117519.62,3930881.09,1800614.5,2005235.35,603444.51,20512.64,15.351380420413582,51.01236349024234,2024-02-01
2024-02-01,Active,Wells-Hopkins,Mumbai,West,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,7590,3216108.37,557152.86,2779485.77,1006808.31,1653942.91,312842.65,25433.03,11.25541470212312,59.50535627314976,2024-02-01
2024-02-01,Active,"Wilson, Nelson and Hall",Ahmedabad,West,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,10% to 20%,13822,5835386.86,1266505.42,4654517.37,1721685.03,2802688.99,1515698.08,26207.92,32.564022421942326,60.2143845904264,2024-02-01
2024-02-01,Active,"Wood, Ellis and Zavala",Pune,West,INR 20 to 30 lacs,More than 30%,EBITDA +ve,More than 20%,11506,4326404.78,998546.62,3461399.0,1538114.83,1850426.19,708224.82,28000.18,20.460652470287304,53.45891040010123,2024-02-01
2024-02-01,Active,"Woodard, Dominguez and Miller",Hyderabad,West,More than 40 lacs,More than 30%,EBITDA +ve,10% to 20%,14999,5382090.36,944317.73,4569743.01,1487563.09,2967310.56,1567690.49,20235.08,34.305878614386245,64.93386068990344,2024-02-01
2024-02-01,Active,"Wright, Floyd and Taylor",Mumbai,North,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,0% to 10%,8718,3085784.58,704589.24,2481866.67,1029822.69,1357156.93,-129373.78,16139.94,-5.212761086799236,54.68291050461627,2024-02-01
2024-02-01,Active,Wright-Massey,Bangalore,West,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,0% to 10%,7355,2668478.0,650853.74,2114741.31,834205.46,1204146.59,-223056.38,19324.76,-10.547691055413297,56.94060944031022,2024-02-01
2024-02-01,Inactive,Acevedo Inc,Bangalore,South,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,0% to 10%,11134,4154308.51,843551.05,3422283.91,1634804.72,1727620.9,347258.21,17276.19,10.146972581243267,50.481518933944905,2024-02-01
2024-02-01,Inactive,Adams LLC,Ahmedabad,East,More than 40 lacs,More than 30%,EBITDA +ve,10% to 20%,11897,5697872.15,864617.86,4875847.3,1724181.14,3021089.78,1832823.25,11482.38,37.58984105183114,61.96030339178177,2024-02-01
2024-02-01,Inactive,Allen Group,Hyderabad,East,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,More than 20%,10462,3376874.57,727383.0,2753827.87,1207140.67,1479213.39,97166.31,26949.74,3.5284089851265827,53.714809342822136,2024-02-01
2024-02-01,Inactive,Alvarado Group,Hyderabad,East,More than 40 lacs,More than 30%,EBITDA +ve,0% to 10%,12367,4154322.1,798471.48,3474925.16,1078720.48,2263407.03,852968.34,23075.74,24.546380158587354,65.13541805314735,2024-02-01
2024-02-01,Inactive,Alvarez and Sons,Bangalore,East,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,10% to 20%,8689,3488952.95,885726.71,2696089.59,1135723.7,1468592.27,114302.4,13922.79,4.239562380417781,54.471196930811196,2024-02-01
2024-02-01,Inactive,Anderson-Parker,Hyderabad,South,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,10% to 20%,10488,3467100.25,825897.48,2780464.04,980416.04,1661379.28,375711.77,18489.55,13.512556342933319,59.75187077046319,2024-02-01
2024-02-01,Inactive,"Andrews, Reed and Silva",Bangalore,South,More than 40 lacs,10% to 20%,EBITDA +ve,More than 20%,7954,2392001.17,631384.85,1814244.21,583148.38,1128049.53,-153061.52,20993.69,-8.43665473238578,62.177380739718615,2024-02-01
2024-02-01,Inactive,"Atkinson, Hale and Bowen",Ahmedabad,East,More than 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,14646,4713172.18,1143173.92,3685711.24,1273952.06,2350547.6,1146805.37,21494.53,31.114900091847673,63.774599987382615,2024-02-01
2024-02-01,Inactive,Baker Ltd,Mumbai,South,INR 20 to 30 lacs,More than 30%,EBITDA -ve,More than 20%,12156,5823781.82,940214.82,4951188.58,2429219.42,2433711.79,1140851.19,20868.59,23.041966016168182,49.154092005923964,2024-02-01
2024-02-01,Inactive,"Baker, Morgan and Torres",Mumbai,West,More than 40 lacs,10% to 20%,EBITDA -ve,More than 20%,13121,4916491.65,937696.95,4050246.92,1605317.35,2306491.92,1003538.18,20827.39,24.777209879342372,56.94694584200807,2024-02-01
2024-02-01,Inactive,Ball Ltd,Ahmedabad,West,More than 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,13802,4235805.42,705220.03,3628041.33,1337987.73,2208058.71,792067.09,26044.86,21.831810003112615,60.86090287179832,2024-02-01
2024-02-01,Inactive,Ballard-Jones,Hyderabad,North,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,10636,3253926.5,493637.39,2867303.87,1289854.68,1499635.82,-22541.01,26437.63,-0.7861395590415744,52.3012519074234,2024-02-01
2024-02-01,Inactive,Barnes Inc,Pune,East,INR 30 to 40 lacs,More than 30%,EBITDA -ve,More than 20%,12693,4269515.34,1107855.45,3224852.73,1497442.77,1579818.94,186195.6,28642.75,5.773770636651678,48.98887088093477,2024-02-01
2024-02-01,Inactive,Barrett PLC,Ahmedabad,North,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,0% to 10%,11690,5596350.54,1084167.22,4569364.35,2038753.63,2457397.33,1010596.79,14599.23,22.11679158393224,53.77985080134834,2024-02-01
